"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.838911171E1,5.530100098E0,-5.570366364E0,6.146069183E0
2.839912571E1,4.721631317E0,-5.393434296E0,6.284830627E0
2.840913971E1,4.082161102E0,-5.096751251E0,6.224506073E0
2.841915271E1,3.786525879E0,-5.046156464E0,5.911057892E0
2.842916671E1,3.761228485E0,-5.234315186E0,5.752238159E0
2.843918071E1,3.608246613E0,-5.540278931E0,5.963898010E0
2.844919471E1,3.594175873E0,-5.780978394E0,6.396199036E0
2.845920771E1,3.530857544E0,-5.779631195E0,6.498735809E0
2.846922171E1,3.451672211E0,-5.961952057E0,6.639143829E0
2.847923571E1,3.351680145E0,-6.255192261E0,6.905140686E0
2.848924971E1,3.187471619E0,-6.373596039E0,7.040459290E0
2.849926271E1,2.915636902E0,-6.125412140E0,6.842870178E0
2.850927671E1,2.621199188E0,-5.774841156E0,6.501879272E0
2.851929071E1,2.481090546E0,-5.498515778E0,6.159690857E0
2.852930471E1,2.240989838E0,-5.216352539E0,5.805227966E0
2.853931771E1,1.818867645E0,-5.212909698E0,5.594615936E0
2.854933171E1,1.795516205E0,-5.576204224E0,5.823340302E0
2.855934571E1,2.043101349E0,-6.125412140E0,6.207291870E0
2.856935971E1,2.265239410E0,-6.705156555E0,6.557413788E0
2.857937271E1,2.320923615E0,-6.859186249E0,6.541097717E0
2.858938671E1,2.295626221E0,-6.649172974E0,6.473438416E0
2.859940071E1,2.152673492E0,-6.415808258E0,6.570287018E0
2.860941371E1,1.894310760E0,-6.149212646E0,6.570736084E0
2.861942771E1,1.547781372E0,-5.971083069E0,6.487060089E0
2.862944171E1,1.131197662E0,-6.104006653E0,6.586603088E0
2.863945571E1,1.066831512E0,-6.512058105E0,6.852599945E0
2.864946871E1,1.158590698E0,-6.852150879E0,6.907236328E0
2.865948271E1,1.076411591E0,-6.844516754E0,6.933731232E0
2.866949671E1,8.190966797E-1,-6.559060364E0,6.997199249E0
2.867951071E1,5.653742981E-1,-6.357579346E0,6.916816406E0
2.868952371E1,6.405180359E-1,-6.267915802E0,7.034920807E0
2.869953771E1,7.729925537E-1,-6.295757904E0,7.205266571E0
2.870955171E1,8.111631775E-1,-6.304439850E0,7.344477081E0
2.871956571E1,6.102809143E-1,-6.125711517E0,7.530839539E0
2.872957871E1,2.519261169E-1,-6.259982300E0,7.702682190E0
2.873959271E1,-1.796264648E-2,-6.476581879E0,7.761360168E0
2.874960671E1,-4.849914551E-2,-6.455026703E0,7.979905701E0
2.875962071E1,-1.242416382E-1,-6.428382111E0,8.177494812E0
2.876963371E1,-2.610571289E-1,-6.337521057E0,8.324339447E0
2.877964771E1,-3.134481812E-1,-6.306834869E0,8.595725098E0
2.878966171E1,-3.236270142E-1,-6.236181793E0,8.948242035E0
2.879967471E1,-5.472619629E-1,-5.839207306E0,9.209748230E0
2.880968871E1,-7.580236816E-1,-5.612428894E0,9.473200378E0
2.881970271E1,-7.312294006E-1,-5.368585968E0,9.784552917E0
2.882971671E1,-6.162684631E-1,-5.095104675E0,1.002136047E1
2.883972971E1,-5.373825073E-1,-5.047204285E0,1.004396347E1
2.884974371E1,-3.519181824E-1,-4.904251556E0,9.902507629E0
2.885975771E1,-1.956431580E-1,-4.823120270E0,9.666298828E0
2.886977171E1,-3.023712158E-2,-4.863386536E0,9.442813568E0
2.887978471E1,2.454895020E-2,-4.868925018E0,9.314979401E0
2.888979871E1,-2.685415649E-1,-4.965174866E0,9.082662506E0
2.889981271E1,-5.173242188E-1,-4.951104126E0,8.916358337E0
2.890982671E1,-4.287084961E-1,-4.754862213E0,8.842711487E0
2.891983971E1,-5.089416504E-2,-4.542902985E0,8.859027557E0
2.892985371E1,2.380050659E-1,-4.480333099E0,8.753347321E0
2.893986771E1,3.194357300E-1,-4.422852631E0,8.663384399E0
2.894988171E1,3.305126953E-1,-4.299808502E0,8.736133118E0
2.895989471E1,2.826123047E-1,-4.166884918E0,8.876541138E0
2.896990871E1,1.457968140E-1,-4.112398224E0,9.023834839E0
2.897992271E1,-2.918930054E-2,-3.918251953E0,9.030271454E0
2.898993671E1,-1.661544800E-1,-3.789968719E0,8.813671875E0
2.899994971E1,-5.373825073E-2,-3.767216034E0,8.711434479E0
2.900996371E1,6.975494385E-2,-3.774550781E0,8.580606537E0
2.901997771E1,-4.490661621E-2,-3.873345337E0,8.018824768E0
2.902999071E1,2.769241333E-2,-3.918102264E0,8.420439606E0
2.904000471E1,1.950444031E-1,-3.611539764E0,8.483757935E0
2.905001871E1,3.981719971E-1,-3.223396912E0,8.547225952E0
2.906003271E1,6.361770630E-1,-2.880310364E0,8.549022217E0
2.907004571E1,7.015910339E-1,-2.661764832E0,8.568631439E0
2.908005971E1,4.450245667E-1,-2.622247009E0,8.764873352E0
2.909007371E1,3.872447205E-1,-2.585423584E0,8.971593475E0
2.910008804E1,6.096821594E-1,-2.467019806E0,9.132359161E0
2.911010104E1,5.897735596E-1,-2.461780701E0,9.032217407E0
2.912011504E1,5.258564758E-1,-2.395318909E0,9.099277954E0
2.913012904E1,5.304968262E-1,-2.280357971E0,9.330696716E0
2.914014304E1,5.272036743E-1,-2.089055786E0,9.513167267E0
2.915015604E1,5.093907166E-1,-1.869462433E0,9.595945129E0
2.916017004E1,3.968247986E-1,-1.818268890E0,9.566905518E0
2.917018404E1,3.225791931E-1,-1.583706665E0,9.499096527E0
2.918019804E1,3.305126953E-1,-1.296454010E0,9.404792633E0
2.919021104E1,3.811074829E-1,-1.023272095E0,9.339228973E0
2.920022504E1,3.975732422E-1,-7.445516968E-1,9.358987885E0
2.921023904E1,4.246669006E-1,-5.511538696E-1,9.465117188E0
2.922025304E1,4.514611816E-1,-3.984713745E-1,9.910740509E0
2.923026604E1,2.255809021E-1,1.182540894E-2,1.014245865E1
2.924028004E1,-7.274871826E-2,3.119512939E-1,1.022373962E1
2.925029404E1,-3.037184143E-1,3.246748352E-1,1.029304550E1
2.926030804E1,-2.983296204E-1,5.004093933E-1,1.038001465E1
2.927032104E1,-1.874102783E-1,8.131091309E-1,1.040680893E1
2.928033504E1,-1.362167358E-1,9.000782776E-1,1.052775742E1
2.929034904E1,-5.478607178E-2,1.147663422E0,1.059197388E1
2.930036204E1,-1.392105103E-2,1.564845886E0,1.077040283E1
2.931037604E1,-1.323248291E-1,1.734892273E0,1.079255676E1
2.932039004E1,-4.323010254E-1,1.771266632E0,1.079809525E1
2.933040404E1,-7.696994019E-1,1.809137878E0,1.042357407E1
2.934041704E1,-1.023272095E0,1.869761810E0,9.876162415E0
2.935043104E1,-9.488768005E-1,1.924697571E0,9.486223297E0
2.936044504E1,-6.155200195E-1,1.842967529E0,9.069340210E0
2.937045904E1,-3.001258850E-1,1.828597412E0,8.970695343E0
2.938047204E1,-7.155120850E-2,1.781295776E0,8.936416626E0
2.939048604E1,2.035766602E-2,1.669478302E0,9.028774567E0
2.940050004E1,-1.281335449E-1,1.505569153E0,9.231902161E0
2.941051404E1,-3.625460815E-1,1.408271484E0,9.418414307E0
2.942052704E1,-4.195774841E-1,1.334774323E0,9.625134430E0
2.943054104E1,-4.831951904E-1,1.376537476E0,9.752519531E0
2.944055504E1,-6.688092041E-1,1.743274841E0,9.472601624E0
2.945056904E1,-9.940827942E-1,2.182910614E0,8.867709503E0
2.946058204E1,-1.381776581E0,2.688708801E0,8.890162811E0
2.947059604E1,-1.669178925E0,3.157683563E0,9.161548462E0
2.948061004E1,-1.931134186E0,3.429817657E0,9.233848114E0
2.949062404E1,-2.105970612E0,3.588787079E0,9.343270569E0
2.950063704E1,-1.968256989E0,3.651207275E0,9.639654236E0
2.951065104E1,-1.778900757E0,3.606600037E0,9.654323730E0
2.952066504E1,-1.926044769E0,3.390449524E0,9.580976257E0
2.953067904E1,-1.967358856E0,3.083437958E0,9.701924744E0
2.954069204E1,-1.823058929E0,2.892285461E0,9.915380859E0
2.955070604E1,-1.561403046E0,2.824925537E0,1.003827530E1
2.956072004E1,-1.297950897E0,2.904410248E0,9.879006500E0
2.957073404E1,-1.248553619E0,3.014281769E0,9.544003143E0
2.958074704E1,-1.409169617E0,3.133284302E0,9.325307922E0
2.959076104E1,-1.684596863E0,3.306474152E0,9.211245117E0
2.960077504E1,-1.854643250E0,3.541186066E0,9.262438660E0
2.961078904E1,-1.870360565E0,3.740571442E0,9.447304230E0
2.962080204E1,-1.812431030E0,3.744463348E0,9.552086334E0
2.963081604E1,-2.082170105E0,3.719764709E0,9.490414581E0
2.964083004E1,-2.044598236E0,3.673361206E0,9.349557495E0
2.965084304E1,-1.081201630E0,3.524570618E0,9.053323517E0
2.966085704E1,-5.092410278E-1,3.359763336E0,8.923693085E0
2.967087104E1,-6.629713440E-1,3.112028503E0,8.458909607E0
2.968088504E1,-1.164129181E0,2.842289429E0,8.210875397E0
2.969089804E1,-1.746867371E0,2.859952698E0,8.343798981E0
2.970091204E1,-2.120191040E0,3.131637726E0,8.390202484E0
2.971092604E1,-2.308050385E0,3.428769836E0,8.377628632E0
2.972094004E1,-2.328557739E0,3.770658875E0,8.513995056E0
2.973095304E1,-2.403102722E0,4.155209198E0,8.658594360E0
2.974096704E1,-2.614313507E0,4.420756989E0,8.697513428E0
2.975098104E1,-3.015928345E0,4.321663055E0,8.568332062E0
2.976099504E1,-3.463647308E0,3.907324677E0,8.052055664E0
2.977100804E1,-3.518283691E0,3.681893463E0,8.156239014E0
2.978102204E1,-3.518882446E0,3.798950043E0,9.234746246E0
2.979103604E1,-3.856580200E0,3.945794678E0,9.424850922E0
2.980105004E1,-3.757935333E0,4.225413208E0,9.039701843E0
2.981106304E1,-3.964356079E0,3.610641632E0,8.782835999E0
2.982107704E1,-4.167333984E0,3.174299011E0,9.116941223E0
2.983109104E1,-4.000730438E0,3.632047119E0,9.220825195E0
2.984110504E1,-4.078269196E0,3.737727356E0,9.598489838E0
2.985111804E1,-4.445305939E0,3.617377625E0,9.777218170E0
2.986113204E1,-4.817881165E0,3.460354156E0,9.618099060E0
2.987114604E1,-4.738995209E0,3.339555359E0,9.051676941E0
2.988116004E1,-4.539609833E0,3.212020569E0,8.641679535E0
2.989117304E1,-4.428540802E0,3.149450684E0,8.492888947E0
2.990118704E1,-4.515060883E0,3.162772980E0,8.501121826E0
2.991120104E1,-4.907993774E0,3.167563019E0,8.698411560E0
2.992121504E1,-5.195695496E0,3.163521423E0,8.785231018E0
2.993122804E1,-5.395979004E0,3.194656677E0,8.820856934E0
2.994124204E1,-5.447022858E0,3.287763062E0,8.755892029E0
2.995125604E1,-5.327571259E0,3.170407104E0,8.505612488E0
2.996127004E1,-5.353617096E0,2.984344025E0,8.310119019E0
2.997128304E1,-5.539081421E0,2.952160950E0,8.250991974E0
2.998129704E1,-5.816604309E0,2.899769897E0,8.497828674E0
2.999131104E1,-6.011648712E0,2.588267670E0,8.746761017E0
3.000132504E1,-5.791755981E0,1.947300568E0,8.826096039E0
3.001133804E1,-5.613776093E0,1.379980316E0,8.696914673E0
3.002135204E1,-5.471422119E0,1.194366302E0,8.369395752E0
3.003136604E1,-5.138963470E0,1.355730743E0,8.156688080E0
3.004138004E1,-5.118007050E0,1.590891724E0,7.959098969E0
3.005139304E1,-5.410049744E0,1.596729584E0,6.647227020E0
3.006140704E1,-5.337450714E0,1.572180634E0,6.577621765E0
3.007142104E1,-5.411546631E0,1.701661377E0,7.659422150E0
3.008143504E1,-5.850433960E0,2.119741974E0,8.873846741E0
3.009144804E1,-6.327791290E0,2.290985870E0,9.585017853E0
3.010146221E1,-6.198460236E0,1.870210876E0,9.205407257E0
3.011147621E1,-6.040688324E0,1.076710968E0,8.976533203E0
3.012149021E1,-6.028862915E0,4.650828552E-1,8.859476624E0
3.013150321E1,-5.880222015E0,1.513352966E-1,8.295150146E0
3.014151721E1,-5.648054810E0,1.052311707E-1,7.825576630E0
3.015153121E1,-5.558391266E0,2.514770508E-1,7.736811218E0
3.016154421E1,-5.503605194E0,2.454895020E-1,7.594756622E0
3.017155821E1,-5.587879944E0,9.669891357E-2,7.475454712E0
3.018157221E1,-5.722001038E0,-8.113128662E-2,7.485483856E0
3.019158621E1,-6.039341125E0,-1.760339355E-1,7.823480988E0
3.020159921E1,-6.019731903E0,-2.020797729E-2,8.376880188E0
3.021161321E1,-5.877976685E0,1.589694214E-1,8.631500702E0
3.022162721E1,-5.364544373E0,2.814147949E-2,8.681496735E0
3.023164121E1,-4.807253265E0,-2.221380615E-1,8.754844208E0
3.024165521E1,-4.459526367E0,-2.631527710E-1,8.889114990E0
3.025166821E1,-4.334835663E0,-3.311114502E-1,8.802594910E0
3.026168221E1,-4.226760406E0,-3.447331238E-1,8.813522186E0
3.027169621E1,-4.148323517E0,-1.606159973E-1,8.889414368E0
3.028170921E1,-4.300107880E0,-4.685256958E-2,8.739875336E0
3.029172321E1,-4.392465820E0,-1.478924561E-1,8.700656891E0
3.030173721E1,-4.394860840E0,-4.098477173E-1,8.901539154E0
3.031175121E1,-4.217928772E0,-6.063890076E-1,9.250014496E0
3.032176421E1,-4.252955933E0,-9.574090576E-1,9.484277344E0
3.033177821E1,-4.296365662E0,-1.278191986E0,9.813891907E0
3.034179221E1,-4.467010803E0,-1.576371918E0,9.989177399E0
3.035180621E1,-4.695136414E0,-1.856738892E0,1.021386017E1
3.036181921E1,-4.774321747E0,-2.115850067E0,1.029304550E1
3.037183321E1,-4.514761505E0,-2.307002563E0,1.028660889E1
3.038184721E1,-4.254153442E0,-2.418221283E0,9.862690430E0
3.039186121E1,-3.905977478E0,-2.486778717E0,9.273815002E0
3.040187421E1,-3.496728516E0,-2.643353119E0,8.679850159E0
3.041188821E1,-3.112627258E0,-2.789449310E0,8.332272949E0
3.042190221E1,-2.951562195E0,-2.821033630E0,8.226443024E0
3.043191621E1,-2.878214722E0,-2.986888733E0,8.375383301E0
3.044192921E1,-2.865790558E0,-3.561693420E0,8.703500977E0
3.045194321E1,-2.786904602E0,-4.104315033E0,9.049431610E0
3.046195721E1,-2.483335876E0,-4.151317291E0,9.234446869E0
3.047197121E1,-1.952839050E0,-4.056564331E0,9.220376129E0
3.048198521E1,-1.247655487E0,-3.839365997E0,9.169032898E0
3.049199821E1,-5.222639465E-1,-3.560944977E0,9.028325500E0
3.050201221E1,7.020401001E-2,-3.425776062E0,8.921447754E0
3.051202621E1,4.960684204E-1,-3.545976105E0,8.967402191E0
3.052204021E1,6.679110718E-1,-3.790268097E0,8.951385498E0
3.053205321E1,8.189469910E-1,-3.818110199E0,8.889564056E0
3.054206721E1,1.035247192E0,-3.683989105E0,8.677604828E0
3.055208121E1,1.191372528E0,-3.586541748E0,8.534053345E0
3.056209421E1,1.259480896E0,-3.381917267E0,8.435258789E0
3.057210821E1,1.427431641E0,-3.258573761E0,8.301437073E0
3.058212221E1,1.669029236E0,-3.409609680E0,8.146209869E0
3.059213621E1,1.930385742E0,-3.724405060E0,8.026159515E0
3.060214921E1,2.074386292E0,-3.974834290E0,7.958350525E0
3.061216321E1,2.040556641E0,-4.121080170E0,8.070317688E0
3.062217721E1,1.957030334E0,-4.261937256E0,8.142467651E0
3.063219121E1,1.910926208E0,-4.420457611E0,8.107739868E0
3.064220521E1,1.899549866E0,-4.488116913E0,8.133486328E0
3.065221821E1,1.928290100E0,-4.662204895E0,8.218060455E0
3.066223221E1,1.965861969E0,-4.843178558E0,8.413404236E0
3.067224621E1,1.940863953E0,-4.950205994E0,8.561745758E0
3.068226021E1,1.994302826E0,-5.138664093E0,8.504864044E0
3.069227321E1,2.102228394E0,-5.394631805E0,8.310717773E0
3.070228721E1,2.150128784E0,-5.458249512E0,8.161328430E0
3.071230121E1,2.138003998E0,-5.615572357E0,7.951913910E0
3.072231521E1,2.217189331E0,-5.801934814E0,7.774083710E0
3.073232821E1,2.342478790E0,-5.882766724E0,7.704328766E0
3.074234221E1,2.424807587E0,-5.932912445E0,7.583080902E0
3.075235621E1,2.523901520E0,-5.966143341E0,7.506140900E0
3.076237021E1,2.664459229E0,-6.062093811E0,7.416177979E0
3.077238321E1,2.812501373E0,-6.069428558E0,7.253316650E0
3.078239721E1,2.915038147E0,-6.063291321E0,7.033573608E0
3.079241121E1,3.093167725E0,-6.169869690E0,6.719227295E0
3.080242521E1,3.241808624E0,-6.310277710E0,6.337670746E0
3.081243821E1,3.308719482E0,-6.441405029E0,5.897286530E0
3.082245221E1,3.138074341E0,-6.580016785E0,5.698200531E0
3.083246621E1,2.833906860E0,-6.657854919E0,5.832471313E0
3.084247921E1,2.625839539E0,-6.774612122E0,6.116879883E0
3.085249321E1,2.492466888E0,-6.931336212E0,6.392756195E0
3.086250721E1,2.528541870E0,-7.050338745E0,6.343957672E0
3.087252121E1,2.585573273E0,-6.986571350E0,5.740412750E0
3.088253421E1,2.600991211E0,-6.962920532E0,4.955594788E0
3.089254821E1,2.521356812E0,-7.102280731E0,4.477788391E0
3.090256221E1,2.364632721E0,-7.200177155E0,4.373305664E0
3.091257621E1,2.198029175E0,-7.355853424E0,4.517455902E0
3.092259021E1,2.093546448E0,-7.597750397E0,4.737348633E0
3.093260321E1,2.347268829E0,-8.075706482E0,5.277425537E0
3.094261721E1,2.233655090E0,-7.936495972E0,4.957989807E0
3.095263121E1,2.132016449E0,-7.843090210E0,4.279899902E0
3.096264521E1,2.085762634E0,-7.819289703E0,3.652853851E0
3.097265821E1,2.132914581E0,-8.037236481E0,3.385958862E0
3.098267221E1,2.198478241E0,-8.363707581E0,3.222498779E0
3.099268621E1,2.027234344E0,-8.583001556E0,2.890189819E0
3.100269921E1,1.494941254E0,-8.493338013E0,2.564167786E0
3.101271321E1,6.785389709E-1,-8.183182983E0,2.148781586E0
3.102272721E1,-1.040336609E-1,-7.895930328E0,1.882784729E0
3.103274121E1,-2.899470520E-1,-8.124505005E0,2.389481049E0
3.104275521E1,2.646496582E-1,-8.034691772E0,2.768492889E0
3.105276821E1,1.314566345E0,-7.077582092E0,2.849624176E0
3.106278221E1,1.440304871E0,-7.093000031E0,2.753224640E0
3.107279621E1,8.605604553E-1,-8.206534424E0,2.517464905E0
3.108280921E1,2.344125366E-1,-8.900042267E0,2.186652832E0
3.109282321E1,-8.057743835E-1,-1.072025711E1,2.081122284E0
3.110283696E1,-6.274951172E-1,-9.273515625E0,2.168241119E0
3.111285096E1,-1.000968475E0,-9.134454803E0,3.285667419E0
3.112286496E1,-1.950444031E0,-9.448651428E0,3.414699097E0
3.113287796E1,-2.606978760E0,-9.507628784E0,3.185525665E0
3.114289196E1,-2.880909119E0,-9.550589447E0,2.818937988E0
3.115290596E1,-2.907703400E0,-9.451345825E0,3.063229980E0
3.116291896E1,-2.734513550E0,-9.113348694E0,3.506757660E0
3.117293296E1,-2.107916565E0,-8.230484619E0,2.799029388E0
3.118294696E1,-1.827998657E0,-7.861801300E0,1.793570251E0
3.119296096E1,-1.754351807E0,-8.216713257E0,2.053579559E0
3.120297496E1,-2.211201782E0,-8.846004639E0,2.526745605E0
3.121298796E1,-2.961441650E0,-9.518406372E0,3.011587372E0
3.122300196E1,-3.416195984E0,-9.733059998E0,3.281925201E0
3.123301596E1,-3.441493378E0,-9.505982208E0,3.451672211E0
3.124302996E1,-3.002606049E0,-9.210796051E0,3.892206116E0
3.125304296E1,-2.384990387E0,-8.689729614E0,4.004772034E0
3.126305696E1,-2.000739441E0,-8.301586761E0,3.439547424E0
3.127307096E1,-1.850751343E0,-8.188422089E0,2.959346008E0
3.128308396E1,-1.661395111E0,-7.884703674E0,3.152743835E0
3.129309796E1,-1.586101685E0,-8.013585663E0,3.459006958E0
3.130311196E1,-1.665287018E0,-8.446784821E0,3.312461700E0
3.131312596E1,-1.981579285E0,-8.754844208E0,3.001707916E0
3.132313896E1,-2.504441986E0,-8.708889771E0,2.632575531E0
3.133315296E1,-3.187471619E0,-8.358169098E0,2.546803894E0
3.134316696E1,-3.489992523E0,-8.251590729E0,3.079695740E0
3.135318096E1,-3.543132019E0,-8.095764771E0,3.750450897E0
3.136319396E1,-3.537892914E0,-7.969577179E0,3.800895996E0
3.137320796E1,-3.269650726E0,-7.565118256E0,4.467010803E0
3.138322196E1,-3.373534698E0,-7.184010773E0,4.787045288E0
3.139323596E1,-3.690874786E0,-7.178472290E0,4.639751587E0
3.140324896E1,-4.027973785E0,-7.380552063E0,4.596940613E0
3.141326296E1,-4.496649170E0,-7.579787750E0,4.818479919E0
3.142327696E1,-4.899760895E0,-7.434739380E0,5.448370056E0
3.143329096E1,-4.758454742E0,-6.981781311E0,6.234385529E0
3.144330396E1,-4.580923920E0,-6.453380127E0,6.303841095E0
3.145331796E1,-4.763993225E0,-6.093528442E0,5.294939117E0
3.146333196E1,-4.942422180E0,-6.317313080E0,4.505630493E0
3.147334596E1,-5.144352264E0,-6.368506622E0,4.475543060E0
3.148335896E1,-5.344486084E0,-6.178701324E0,4.836292877E0
3.149337296E1,-5.325774994E0,-5.881718903E0,5.333259430E0
3.150338696E1,-5.561834106E0,-5.718558197E0,5.914650421E0
3.151340096E1,-5.925727386E0,-5.574108582E0,6.316414948E0
3.152341396E1,-5.957311707E0,-5.231920166E0,7.029082947E0
3.153342796E1,-5.947132874E0,-4.939877472E0,7.216044159E0
3.154344196E1,-5.907465363E0,-4.886438599E0,6.996001740E0
3.155345596E1,-5.821394348E0,-4.970563660E0,6.736740875E0
3.156346896E1,-5.757776642E0,-5.051844635E0,6.393953705E0
3.157348296E1,-5.691614227E0,-4.997208252E0,6.212081909E0
3.158349696E1,-5.589676208E0,-4.720433807E0,5.878725128E0
3.159351096E1,-5.649402008E0,-4.735103302E0,5.850134583E0
3.160352396E1,-5.946085052E0,-4.816683655E0,6.049669647E0
3.161353796E1,-6.203998718E0,-4.468358002E0,6.280489655E0
3.162355196E1,-6.373745728E0,-4.053869934E0,6.813980255E0
3.163356596E1,-6.255491638E0,-3.610641632E0,7.322472839E0
3.164357896E1,-5.906567230E0,-3.299139404E0,7.759114838E0
3.165359296E1,-5.571114807E0,-3.243155823E0,8.033194885E0
3.166360696E1,-5.100643158E0,-3.008892975E0,7.900570679E0
3.167362096E1,-4.934488678E0,-2.797382812E0,7.469916229E0
3.168363396E1,-5.099595337E0,-2.721790009E0,6.970554657E0
3.169364796E1,-5.227878571E0,-2.709066467E0,6.838978271E0
3.170366196E1,-5.320835266E0,-2.512525177E0,7.122039642E0
3.171367596E1,-5.329068146E0,-2.258204041E0,7.587272186E0
3.172368896E1,-5.381159821E0,-2.098935242E0,8.105793915E0
3.173370296E1,-5.442232819E0,-1.883682861E0,8.558153229E0
3.174371696E1,-5.373825073E0,-1.673070831E0,8.842262421E0
3.175373096E1,-5.089117126E0,-1.438508606E0,8.850345612E0
3.176374396E1,-4.957840118E0,-1.250649261E0,8.773106232E0
3.177375796E1,-4.886288910E0,-1.049018555E0,8.635392609E0
3.178377196E1,-4.912484436E0,-8.866062927E-1,8.340655518E0
3.179378596E1,-5.161117401E0,-7.336244202E-1,8.230933685E0
3.180379896E1,-5.246140594E0,-3.730242920E-1,8.509354706E0
3.181381296E1,-5.088368683E0,1.240919495E-1,8.898246002E0
3.182382696E1,-5.179529114E0,5.607339478E-1,9.259744263E0
3.183384096E1,-5.227579193E0,9.936337280E-1,9.392518158E0
3.184385396E1,-5.243595886E0,1.121767273E0,9.237889709E0
3.185386796E1,-4.930447083E0,1.084943848E0,8.892408142E0
3.186388196E1,-4.566104736E0,1.020428009E0,8.568781128E0
3.187389596E1,-4.361629944E0,9.800120544E-1,8.467591553E0
3.188390896E1,-4.253105621E0,1.062340851E0,8.246950378E0
3.189392296E1,-4.105362854E0,1.421444092E0,8.091124420E0
3.190393696E1,-4.003424835E0,1.789378967E0,8.042026520E0
3.191395096E1,-4.079317017E0,2.157463531E0,8.088729401E0
3.192396396E1,-4.089944916E0,2.542013855E0,8.408314819E0
3.193397796E1,-4.427642670E0,2.589016113E0,8.602012024E0
3.194399196E1,-4.410278778E0,2.847528534E0,9.015601959E0
3.195400596E1,-4.555027771E0,2.984493713E0,9.399104462E0
3.196401896E1,-4.845423889E0,2.888842621E0,9.313332825E0
3.197403296E1,-4.900209961E0,3.064726868E0,9.098230133E0
3.198404696E1,-4.835394745E0,3.136577454E0,8.904981995E0
3.199406096E1,-4.784201202E0,3.031795349E0,8.738677826E0
3.200407396E1,-4.572990417E0,3.136727142E0,8.703201599E0
3.201408796E1,-4.376299438E0,3.496728516E0,8.380173340E0
3.202410196E1,-4.383484497E0,3.844156036E0,8.103847961E0
3.203411596E1,-4.492457886E0,3.923191681E0,7.945776672E0
3.204412896E1,-4.578528900E0,3.912563782E0,7.885901184E0
3.205414296E1,-4.795876923E0,3.908372498E0,7.840545502E0
