"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.790412792E0,-1.298694871E-3,7.268860936E-4,-4.926286638E-4
3.800426792E0,-1.309471205E-3,-2.193673979E-3,8.682296611E-4
3.810439792E0,2.398714423E-3,2.125973115E-3,-1.687073149E-3
3.820453792E0,-1.655919477E-3,-1.927510602E-3,-1.747526694E-3
3.830467792E0,-1.429775730E-4,-5.241017789E-6,1.514579402E-3
3.840480792E0,1.943951473E-3,2.793087624E-4,7.056398317E-4
3.850494792E0,-9.759385139E-4,3.655951004E-4,1.402322901E-3
3.860508792E0,-3.617014736E-3,1.258198870E-3,-7.346044295E-4
3.870522792E0,4.019616172E-4,-1.989792567E-3,-7.055760361E-4
3.880535792E0,1.535633579E-3,8.357705083E-4,-7.690782659E-4
3.890549792E0,-1.091041602E-3,-8.508092724E-4,-1.433803234E-3
3.900563792E0,-3.042229917E-3,-3.596930765E-4,7.219668478E-4
3.910576792E0,4.552993923E-4,-1.061702380E-3,2.926653251E-4
3.920590792E0,-3.304956481E-4,-8.965202142E-4,1.842924394E-4
3.930604792E0,-2.641587052E-3,-2.352574375E-4,-8.831028827E-4
3.940618792E0,1.428631134E-3,7.302691229E-4,2.486314625E-4
3.950631792E0,-1.646520570E-3,1.418429893E-3,-2.634944394E-4
3.960645792E0,6.311479956E-5,1.072226791E-3,2.307730028E-3
3.970659792E0,1.601889729E-3,-2.215367276E-4,-4.310649820E-4
3.980672792E0,7.397439331E-4,1.045123441E-3,-5.676900037E-4
3.990686792E0,-3.281096928E-3,3.449784126E-4,-3.738119267E-4
4.000700792E0,-3.722961992E-4,-4.652424250E-4,1.675030217E-4
4.010714792E0,-9.949430823E-4,6.921675522E-4,-6.046332419E-5
4.020727792E0,2.771873958E-3,1.721442677E-4,1.684306422E-3
4.030741792E0,-1.314480789E-3,1.457652310E-3,-2.384511754E-5
4.040755792E0,3.321850672E-4,-7.781165186E-4,-3.290614113E-4
4.050768792E0,-4.473216832E-4,-2.451380715E-3,1.244334038E-3
4.060782792E0,2.200929448E-4,6.477907300E-5,2.518431284E-4
4.070796792E0,-6.691366434E-4,-7.032766007E-4,-2.710657194E-3
4.080810667E0,-9.867176414E-5,3.081581090E-4,1.873669215E-3
4.090823667E0,1.971403137E-3,-2.788025886E-4,-5.580633879E-4
4.100837667E0,9.020213038E-4,6.116707809E-4,1.113779843E-3
4.110851667E0,-5.568582565E-4,-1.238693716E-3,-2.201972529E-4
4.120864667E0,2.319348045E-3,-1.298260875E-3,4.137712531E-4
4.130878667E0,1.061537303E-3,-2.641292987E-3,8.997982368E-4
4.140892667E0,-8.828043938E-4,2.102728002E-3,1.196150668E-3
4.150905667E0,1.427221112E-3,-1.968446653E-3,2.244370990E-3
4.160919667E0,-1.025348436E-3,-6.779534742E-4,-2.419627272E-4
4.170933667E0,1.632208005E-4,-1.444677589E-3,-6.060167216E-4
4.180947667E0,-2.103000879E-4,-7.663948927E-4,2.379046753E-3
4.190960667E0,5.393791944E-4,-1.124856295E-3,-2.729292028E-4
4.200974667E0,1.113970764E-3,3.056954592E-4,1.246686792E-3
4.210988667E0,6.985170767E-4,4.585608840E-4,9.060837328E-5
4.221001667E0,-5.512889475E-4,9.920469020E-4,8.978797123E-4
4.231015667E0,-1.660495065E-3,1.738530817E-3,-2.252906561E-3
4.241029667E0,-2.690373920E-3,-5.833453033E-4,-7.747304626E-4
4.251043667E0,7.789265364E-4,7.532951422E-4,-2.529221121E-3
4.261056667E0,-1.727476716E-3,-2.946017077E-3,-1.884143334E-3
4.271070667E0,-5.226628855E-4,-1.942537958E-3,6.389352493E-4
4.281084667E0,-1.393349841E-3,-3.946032375E-4,4.900321364E-4
4.291097667E0,2.376621589E-3,-1.661202637E-3,2.064759377E-3
4.301111667E0,-1.623765100E-3,-9.789478499E-4,-4.936503246E-4
4.311125667E0,1.080941409E-3,1.318566501E-4,5.469424650E-5
4.321139667E0,9.921733290E-4,-2.616425045E-4,-4.166509025E-4
4.331152667E0,-2.143698744E-3,1.910948195E-4,-1.524259336E-3
4.341166667E0,2.353480086E-3,-1.243565697E-3,-3.788084723E-4
4.351180667E0,-2.836755011E-3,5.689819809E-4,-2.411226742E-4
4.361193667E0,2.275173552E-3,-1.445983304E-3,8.651111275E-4
4.371207667E0,1.786217093E-3,5.572461523E-4,-3.428985365E-4
4.381221667E0,1.868505962E-3,1.666816417E-3,-2.828300931E-4
4.391235667E0,-1.731821336E-3,9.975642897E-4,-4.237112589E-4
4.401248667E0,2.769554034E-3,-8.479766548E-4,5.647796206E-4
4.411262667E0,-2.501640934E-3,9.595109150E-4,-1.003555954E-3
4.421276667E0,2.375126816E-3,1.365472795E-3,-1.312894747E-3
4.431289667E0,1.216651872E-3,9.303123225E-4,-1.309166197E-3
4.441303667E0,1.255782321E-3,-3.357976675E-5,-9.384271689E-4
4.451317667E0,-4.766043276E-4,1.414913451E-3,-2.545276657E-4
4.461331667E0,-1.821882557E-3,-4.928074777E-4,1.139961183E-3
4.471344667E0,1.759003848E-3,-7.202802226E-5,9.125270881E-4
4.481358667E0,-7.345527411E-4,1.042795368E-3,6.088963710E-4
4.491372667E0,-2.170795575E-3,-4.235410597E-4,3.198820399E-3
4.501385667E0,1.109011471E-3,1.001829980E-3,1.140716486E-4
4.511399667E0,5.734497681E-4,2.547528828E-3,3.194017336E-4
4.521413667E0,-2.038591076E-3,-1.199706923E-3,-1.217036974E-3
4.531426667E0,6.346898153E-4,2.224212512E-4,3.947080113E-4
4.541440667E0,-1.142688561E-3,3.653538879E-4,-8.885064162E-4
4.551454667E0,8.689239621E-5,-8.679560851E-4,1.503927633E-4
4.561468667E0,-3.667864949E-4,-7.167197764E-4,-1.230120193E-3
4.571481667E0,-3.257738426E-4,-2.449638676E-3,2.942732535E-4
4.581495667E0,1.065172255E-4,-1.851112233E-3,8.501592092E-4
4.591509667E0,-1.016803551E-3,6.240296643E-4,1.009949017E-3
4.601522667E0,3.409776837E-4,-5.152977537E-4,2.400013618E-4
4.611536667E0,-2.923225984E-4,-1.121699577E-3,-8.570309728E-5
4.621550667E0,-8.776215836E-4,-2.869233023E-3,1.214821124E-3
4.631564667E0,-1.407857053E-3,9.492074605E-4,-2.012663521E-3
4.641577667E0,1.127921976E-3,2.904092427E-3,-1.080468297E-3
4.651591667E0,2.567361109E-3,-1.792795956E-5,2.482308308E-3
4.661605667E0,-3.100801259E-4,7.209158503E-4,-8.542761207E-4
4.671618667E0,-7.359199226E-4,-5.992292427E-5,-1.051882748E-3
4.681632667E0,8.777286857E-4,4.200972617E-4,-7.965201512E-4
4.691646667E0,-5.819499493E-4,1.983639318E-3,1.190198120E-3
4.701660667E0,-1.647470053E-3,1.113221515E-3,2.119127894E-3
4.711673667E0,1.434872858E-3,-8.173037786E-4,1.638350077E-4
4.721687667E0,1.687875949E-3,7.164925337E-4,2.777016489E-3
4.731701667E0,-2.407000866E-3,1.761783380E-3,1.931995619E-3
4.741714667E0,-1.847912557E-3,6.150295958E-4,1.783094835E-3
4.751728667E0,-2.278812230E-3,-4.787307698E-4,5.633672699E-4
4.761742667E0,9.427526966E-4,-2.289554104E-4,3.482676111E-3
4.771756667E0,1.712672412E-3,-2.268247772E-4,1.034165733E-3
4.781769667E0,1.996653154E-4,3.696396016E-5,3.615827300E-4
4.791783667E0,2.406779677E-4,-9.164474905E-4,1.553347334E-3
4.801797667E0,-1.666593831E-3,-1.946034725E-3,2.402700484E-3
4.811810667E0,-2.242901828E-3,-1.465334091E-3,-5.856323987E-4
4.821824667E0,-4.124771804E-4,1.596629154E-4,-1.094773412E-3
4.831838667E0,-8.827913553E-4,5.695235450E-4,5.076508969E-4
4.841851667E0,1.402790658E-3,9.158647154E-4,-2.934322692E-4
4.851865667E0,5.266107619E-4,9.837753605E-4,-2.483615652E-3
4.861879667E0,8.154669777E-4,1.264067367E-3,1.811176538E-3
4.871893667E0,4.860339686E-4,-1.021457603E-3,1.000952907E-4
4.881906667E0,-2.600186970E-3,9.628406260E-4,1.330556348E-3
4.891920667E0,3.319531679E-4,2.247283002E-3,-9.448481724E-4
4.901934667E0,-1.601062715E-3,-3.511863761E-4,-2.268268261E-3
4.911947667E0,-2.774717752E-3,-2.710251138E-4,2.691918053E-4
4.921961667E0,1.235776581E-3,-1.275655814E-5,9.990436956E-4
4.931975667E0,4.570679739E-4,8.937832899E-4,-3.639622591E-4
4.941989667E0,-2.401947975E-3,9.712167084E-4,-2.177488059E-4
4.952002667E0,1.076140441E-3,-1.693542232E-3,-3.433515783E-3
4.962016667E0,5.341088399E-4,-3.103562631E-4,-1.189347822E-3
4.972030667E0,-3.555973526E-3,-5.300671328E-4,9.805955924E-4
4.982043667E0,1.146105118E-3,7.787058130E-4,-6.653391756E-4
4.992057667E0,4.214588553E-4,-1.104681753E-3,-5.156695843E-4
5.002071667E0,-2.488617320E-3,-5.496668164E-4,7.240907289E-4
5.012085667E0,-2.472904511E-3,4.633998033E-4,5.190912634E-5
5.022098667E0,3.089681268E-4,7.981441449E-4,1.933904132E-3
5.032112667E0,1.206826419E-4,8.346296381E-4,1.260657096E-3
5.042126667E0,-2.406936605E-3,9.474812541E-4,7.432922721E-4
5.052139667E0,-2.758754417E-4,1.755217789E-3,-1.743567176E-3
5.062153667E0,5.140425637E-4,-3.366584424E-3,2.545671538E-3
5.072167667E0,-9.123468772E-4,-4.786525387E-4,1.029800158E-3
5.082181042E0,2.109589987E-3,1.214484917E-3,-1.840570476E-3
5.092195042E0,-9.470805526E-5,-1.479835249E-3,2.271076664E-4
5.102209042E0,-1.224139705E-4,-2.308857627E-3,4.252362996E-4
5.112223042E0,-4.750164226E-4,-6.787369493E-4,-1.457454637E-4
5.122236042E0,3.033046611E-3,-1.610886888E-3,-7.269480266E-4
5.132250042E0,1.948873512E-3,-6.947594229E-4,6.879894063E-4
5.142264042E0,-3.471075557E-3,-2.844610717E-4,-1.621732954E-3
5.152277042E0,-1.654533204E-3,-8.517145179E-4,2.105893800E-3
5.162291042E0,-1.440537628E-3,1.019314397E-3,-9.624301456E-4
5.172305042E0,6.577670574E-4,-3.021459561E-4,4.312023520E-4
5.182319042E0,2.534995787E-3,5.341083743E-4,-9.697116911E-5
5.192332042E0,-1.025917009E-3,-2.807359677E-3,-8.274763823E-4
5.202346042E0,-1.442935318E-3,-5.757336039E-4,1.278026495E-3
5.212360042E0,2.078562975E-3,-1.132600475E-3,-1.696458086E-3
5.222373042E0,-1.785815693E-3,-1.421526540E-4,9.104162455E-4
5.232387042E0,-6.563691422E-4,-1.069989521E-4,-9.804284200E-4
5.242401042E0,3.320137039E-4,-7.744729519E-4,-2.873739228E-3
5.252415042E0,9.690420702E-4,-6.991054397E-4,-2.025788650E-3
5.262428042E0,-2.691961825E-3,1.165677328E-3,-1.354945824E-3
5.272442042E0,-3.214823082E-4,-1.457536127E-3,1.111244783E-4
5.282456042E0,3.428400494E-3,1.292193774E-4,1.755311154E-3
5.292469042E0,1.341281459E-3,-8.276826702E-5,9.454437532E-4
5.302483042E0,4.032067955E-4,-1.447275281E-3,3.650924191E-5
5.312497042E0,-1.320390496E-3,1.351707149E-3,3.422400914E-4
5.322511042E0,-1.599867828E-3,-1.786191133E-3,-4.607066512E-5
5.332524042E0,1.514265314E-4,2.721662167E-4,1.783254789E-3
5.342538042E0,-3.421884030E-4,-7.931254804E-4,1.755337231E-3
5.352552042E0,-2.881260589E-4,6.569658872E-4,-2.191304229E-4
5.362565042E0,1.218182035E-3,-4.693279043E-4,2.217996866E-3
5.372579042E0,2.597698942E-3,-3.857046831E-4,1.029144041E-4
5.382593042E0,-8.723651990E-4,1.139255008E-3,-1.830182038E-3
5.392607042E0,-3.831137437E-3,1.447648974E-3,-3.819549456E-4
5.402620042E0,-2.972996794E-3,6.648495328E-4,1.942775678E-3
5.412634042E0,6.853872910E-4,7.825612556E-4,-4.740431905E-4
5.422648042E0,-2.306008246E-3,-1.579480013E-3,1.031857915E-3
5.432661042E0,-4.873350263E-4,-7.746729534E-4,-1.423044130E-3
5.442675042E0,6.638467312E-6,1.416751184E-5,-2.087447792E-4
5.452689042E0,1.925267279E-4,1.358739100E-4,4.398915917E-5
5.462702042E0,6.428705528E-4,-6.604129449E-4,-1.077650581E-3
5.472716042E0,2.963924780E-4,7.744980976E-4,7.604630664E-4
5.482730042E0,8.928468451E-4,-5.465354770E-4,6.995778531E-4
5.492744042E0,1.451045275E-3,6.108742673E-4,-1.819282770E-4
5.502757042E0,-1.965082251E-3,-6.149918772E-5,-2.406039275E-4
5.512771042E0,4.294142127E-5,-1.047667814E-3,-6.496654823E-4
5.522785042E0,2.226857468E-4,-2.958601806E-3,-1.858940814E-3
5.532798042E0,-4.292558879E-4,-1.412370242E-3,1.477510668E-4
5.542812042E0,-1.111561432E-4,-4.727651831E-4,1.011556480E-3
5.552826042E0,4.240182228E-3,-2.440840937E-3,2.553792903E-3
5.562840042E0,-1.762963366E-3,1.884812955E-3,-8.419258520E-4
5.572853042E0,-2.646688372E-4,1.296787057E-3,2.909828909E-4
5.582867042E0,5.233166739E-4,2.674071584E-4,-3.287503496E-4
5.592881042E0,1.544638537E-3,2.322834916E-3,-1.723714173E-3
5.602894042E0,1.291465014E-3,2.043622080E-4,2.123229206E-5
5.612908042E0,2.166908234E-5,7.508429699E-4,-6.771693006E-5
5.622922042E0,5.780244246E-4,1.329442021E-4,1.479871571E-4
5.632936042E0,-4.062801600E-4,-1.970420126E-3,-4.638778511E-3
5.642949042E0,2.339500003E-3,-6.078956649E-4,-4.071858712E-4
5.652963042E0,5.242889747E-4,1.148725394E-3,8.503589779E-4
5.662977042E0,2.165386453E-3,1.264960971E-3,5.217338912E-4
5.672990042E0,-2.698877361E-3,-7.105718832E-4,4.069516435E-4
5.683004042E0,-1.395556144E-3,-1.906326157E-3,8.383751847E-4
5.693018042E0,2.500107512E-4,-9.398648981E-4,3.566090018E-4
5.703031042E0,-1.700984314E-3,-6.836806424E-4,-1.157423481E-3
5.713045042E0,1.161381602E-3,-9.938306175E-5,-6.263889372E-4
5.723059042E0,2.022851259E-3,-7.405432407E-4,7.864856161E-4
5.733073042E0,5.589118227E-4,4.576127976E-4,-3.886030987E-3
5.743086042E0,-1.179751009E-3,8.546216413E-4,5.215546116E-5
5.753100042E0,-1.964584459E-3,4.357066937E-4,4.218020476E-4
5.763114042E0,-1.174052246E-3,1.856475137E-5,-1.612654421E-3
5.773127042E0,-3.351985477E-3,5.371845327E-5,1.927022822E-4
5.783141042E0,3.613671288E-4,2.091224538E-3,4.627150483E-4
5.793155042E0,2.710856497E-4,-6.206722464E-4,-1.066685654E-4
5.803169042E0,-2.439509146E-3,-1.476839650E-3,2.207696205E-3
5.813182042E0,2.449521795E-3,1.016145572E-3,3.112372011E-3
5.823196042E0,1.750295982E-3,-5.015553441E-3,-7.156734355E-4
5.833210042E0,1.638443209E-3,-1.867096871E-4,1.114983577E-3
5.843223042E0,5.493564531E-4,2.581265289E-3,1.265429892E-4
5.853237042E0,2.337712795E-4,-2.569820732E-3,-1.221815590E-3
5.863251042E0,-5.011260509E-5,3.102354240E-4,1.067308243E-3
5.873265042E0,-3.558434546E-4,1.300665084E-3,2.622343600E-4
5.883278042E0,2.317036502E-3,-6.559679750E-4,2.151771681E-3
5.893292042E0,-1.398339868E-3,9.059759323E-4,1.209811773E-3
5.903306042E0,3.382191062E-5,-8.584745228E-4,-1.708793454E-3
5.913319042E0,-9.968215600E-4,-5.266447552E-4,2.755463589E-3
5.923333042E0,4.906384274E-4,2.663108520E-3,1.020893455E-3
5.933347042E0,5.249930546E-4,-2.764889505E-4,-5.442462862E-4
5.943360042E0,2.812659368E-4,9.943607729E-4,2.560950816E-4
5.953374042E0,1.323627308E-3,5.147254560E-4,6.063007750E-4
5.963388042E0,-3.872914240E-4,-3.022234887E-4,2.132067457E-4
5.973402042E0,-1.673332416E-3,-1.570154564E-3,-1.866455656E-3
5.983415042E0,4.894714803E-4,1.017611939E-4,-1.855332870E-3
5.993429042E0,2.391501330E-3,-2.704944462E-3,-1.934695058E-3
6.003443042E0,-1.202803105E-5,-1.247089822E-4,-6.851637736E-4
6.013456042E0,1.909043640E-4,4.493445158E-5,9.888992645E-4
6.023470042E0,3.062330186E-3,1.398968976E-3,-7.465789095E-4
6.033484042E0,-1.406986732E-3,-1.364327036E-3,-8.984375745E-5
6.043498042E0,-2.286281437E-3,-1.182722626E-3,-1.673530787E-4
6.053511042E0,3.836859018E-3,3.355037421E-3,4.390487447E-4
6.063525042E0,-5.845585838E-4,-3.974358551E-4,-2.366107423E-3
6.073539042E0,-7.371576503E-4,1.045997487E-3,-2.145394683E-4
6.083552042E0,3.503495827E-4,-1.264670631E-3,-8.496628143E-4
6.093566042E0,3.029489890E-3,-8.500164840E-4,2.899039537E-4
6.103580042E0,2.502922900E-3,1.289159758E-3,1.652627252E-4
6.113594042E0,-6.361454725E-4,1.929650316E-3,7.924251258E-5
6.123607042E0,-2.079270780E-5,-6.369664334E-5,-5.714618601E-4
6.133621042E0,6.322143599E-4,1.340055605E-3,5.148416385E-4
6.143635042E0,1.960798167E-3,1.538408920E-3,5.521085113E-4
6.153648042E0,-2.774835099E-3,-1.582016936E-3,1.327088568E-3
6.163662042E0,1.006896608E-3,6.449921057E-5,-7.410724647E-4
6.173676042E0,-9.272247553E-5,-4.132720642E-4,5.825185217E-4
6.183689042E0,-9.518805891E-4,-1.283992780E-3,-6.993031129E-4
6.193703042E0,-2.590008080E-5,-1.925765537E-5,9.097624570E-6
6.203717042E0,-9.926538914E-4,-1.628195634E-3,-7.914425805E-4
6.213731042E0,2.588232048E-3,2.810244914E-4,9.486670606E-4
6.223744042E0,-1.743057277E-3,-1.977810171E-4,-1.509013586E-3
6.233758042E0,-1.801380422E-3,-4.675590899E-4,1.434844919E-3
6.243772042E0,-2.066574525E-3,4.216870293E-4,-1.746169291E-4
6.253785042E0,7.925946265E-4,1.663252944E-3,1.121543581E-3
6.263799042E0,2.175775357E-3,-5.995305255E-4,-8.786418475E-4
6.273813042E0,3.065029159E-4,-1.944426913E-3,-1.316998154E-3
6.283827042E0,1.895156689E-3,-1.445741975E-3,-3.857710399E-4
6.293840042E0,-3.916126676E-3,1.408367651E-3,2.997266129E-4
6.303854042E0,-9.720716625E-4,-7.270525675E-4,-1.902025193E-3
6.313868042E0,-1.024535857E-3,1.333168941E-3,-3.336896189E-4
6.323881042E0,1.243945211E-3,1.242355211E-3,-2.751001157E-4
6.333895042E0,-2.066651359E-4,-1.466597081E-3,6.117443554E-4
6.343909042E0,1.825921237E-3,3.700456582E-4,-8.265208453E-5
6.353923042E0,2.605151385E-4,-8.877653163E-4,-8.714804426E-4
6.363936042E0,-6.598131731E-4,-1.182369888E-4,1.631630352E-3
6.373950042E0,-1.164481975E-3,1.271134242E-3,2.627656795E-4
6.383964042E0,7.254723459E-4,-3.531093244E-4,-1.163657289E-3
6.393977042E0,9.108278900E-4,-3.728168085E-4,-4.991986789E-4
6.403991042E0,-7.104314864E-5,1.421422232E-3,-5.032652989E-4
6.414005042E0,-1.783456188E-3,-1.977796201E-4,3.955513239E-4
6.424018042E0,-2.121964935E-3,-1.496635377E-5,1.112364931E-3
6.434032042E0,-3.557568416E-4,-1.070377184E-3,6.098262966E-4
6.444046042E0,-1.793968957E-3,-1.428536256E-3,-8.596233092E-4
6.454060042E0,9.021721780E-5,-2.235740423E-3,1.790095121E-4
6.464073042E0,-4.856493324E-4,-1.475671306E-3,1.941174269E-4
6.474087042E0,1.211316325E-3,-1.891124411E-3,1.016501803E-3
6.484101042E0,3.436836414E-3,5.635104608E-4,-5.379305221E-4
6.494114042E0,1.276480034E-3,-1.390450867E-3,-9.880047292E-4
6.504128042E0,2.519227564E-5,-3.759784158E-4,1.397640677E-3
6.514142042E0,-1.525033265E-3,6.022008602E-4,1.091643469E-3
6.524156042E0,-2.426194958E-3,-1.263620798E-4,1.896452159E-4
6.534169042E0,-1.052496955E-4,-6.320963148E-4,-1.012505498E-3
6.544183042E0,-2.362476662E-4,-1.930841943E-3,2.251140308E-3
6.554197042E0,1.207984984E-3,1.813110430E-4,-1.181407832E-3
6.564210042E0,6.663985550E-5,-2.706385683E-3,-5.743214861E-4
6.574224042E0,2.211034298E-4,-1.291714609E-3,-1.835594419E-3
6.584238042E0,-1.461151987E-5,-3.612381173E-3,-1.734687481E-3
6.594252042E0,2.650413662E-3,-4.378932063E-4,-4.760776646E-4
6.604265042E0,1.314157620E-3,3.292232286E-4,-2.357247286E-4
6.614279042E0,1.312026754E-3,-8.135391399E-4,-2.011787146E-3
6.624293042E0,-2.798278816E-3,-1.889001578E-5,1.357199391E-3
6.634306042E0,-1.314632129E-3,5.054862704E-4,-2.388802823E-3
6.644320042E0,-2.863137517E-3,-1.540079131E-3,1.890040003E-3
6.654334042E0,1.336934045E-3,-6.907971110E-4,3.661792725E-4
6.664347042E0,9.039137512E-5,-1.570582390E-4,3.596683964E-4
6.674361042E0,1.115441322E-3,7.838367019E-4,-1.316525042E-3
6.684375042E0,-1.204434782E-3,4.511876032E-4,-1.685658004E-3
6.694389042E0,-3.410382196E-4,9.499976877E-4,6.829993799E-5
6.704402042E0,-1.456770115E-3,-7.008248940E-4,-6.957808509E-4
6.714416042E0,2.742235549E-3,3.503246699E-4,5.657584406E-4
6.724430042E0,4.284866154E-4,1.025428763E-3,1.074018190E-3
6.734443042E0,-1.659309492E-4,-1.250242116E-3,1.111036167E-3
6.744457042E0,-2.487582155E-3,5.218735896E-5,7.003778592E-5
6.754471042E0,1.611821353E-3,-1.579265110E-3,-4.261089489E-4
6.764485042E0,2.708490938E-4,3.315841313E-4,7.775998674E-4
6.774498042E0,-1.488701440E-3,-4.545811098E-4,9.989086539E-4
6.784512042E0,2.217236906E-4,-8.573578671E-4,-6.203823723E-4
6.794526042E0,1.180195250E-3,-1.375342719E-3,3.395602107E-5
6.804539042E0,4.465088248E-3,-9.389894549E-4,-1.389379613E-4
6.814553042E0,1.539625227E-4,2.051474061E-3,-1.671672799E-4
6.824567042E0,-8.668974042E-4,8.400795050E-4,-7.421188056E-4
6.834581042E0,9.597651660E-4,1.001466997E-3,-1.560774632E-3
6.844594042E0,1.904667355E-3,-1.956704073E-4,7.824813947E-4
6.854608042E0,-1.409636345E-3,1.180500258E-4,-1.900121104E-3
6.864622042E0,-1.987244468E-3,7.195337676E-4,-9.807059541E-4
6.874635042E0,2.284731716E-3,-1.319115981E-3,1.478723250E-3
6.884649042E0,1.811966300E-3,-1.285763457E-3,-1.551415771E-3
6.894663042E0,-8.293567225E-4,-2.025057096E-3,-2.683047205E-4
6.904676042E0,1.476632431E-3,2.209413564E-3,3.056417219E-3
6.914690042E0,1.130688004E-3,-8.303185459E-4,8.206935599E-4
6.924704042E0,1.197233796E-4,-3.724819981E-4,7.980642840E-4
6.934718042E0,1.402301714E-4,-1.298995689E-3,1.110043377E-5
6.944731042E0,2.322829328E-3,8.359597996E-5,-6.194501184E-4
6.954745042E0,1.956111751E-3,-9.156218730E-4,1.016263384E-3
6.964759042E0,1.328317448E-3,9.150428232E-4,1.056158217E-3
6.974772042E0,-1.551358495E-3,-8.463717531E-4,-1.438623294E-4
6.984786042E0,1.848148182E-3,8.824579418E-4,2.979543060E-4
6.994800042E0,-1.669354737E-3,-5.257804878E-5,-1.773186028E-3
7.004814042E0,-1.483628526E-3,-2.228158992E-4,-2.414486371E-4
7.014827042E0,1.170477830E-3,9.063642938E-4,2.024635207E-3
7.024841042E0,-4.665367305E-4,1.059774542E-3,1.815791242E-3
7.034855042E0,-2.834353596E-3,6.895947736E-4,-1.230865251E-3
7.044868042E0,1.990353689E-3,1.510258298E-4,9.703752585E-4
7.054882042E0,1.089406200E-3,-1.357122324E-3,-1.644582488E-3
7.064896042E0,3.528157249E-4,1.317680115E-3,1.010281499E-3
7.074910042E0,-4.285564646E-4,9.048900101E-4,1.693648752E-3
7.084922667E0,1.840037294E-3,1.301292097E-3,1.856628805E-4
7.094936667E0,-3.570973407E-3,4.241592251E-5,3.300062381E-4
7.104950667E0,-1.414353959E-3,-7.950766012E-4,7.556746714E-4
7.114963667E0,-2.228552476E-4,8.603441529E-4,-1.994427294E-6
7.124977667E0,3.558117896E-5,7.493039593E-4,-1.988204662E-3
7.134991667E0,-1.101855189E-3,8.640862070E-4,-1.733073499E-3
7.145004667E0,-1.168163493E-3,-5.995125975E-4,-1.089833677E-4
7.155018667E0,3.117129207E-3,6.324655842E-4,7.059439085E-4
7.165032667E0,6.813807413E-4,-1.557311043E-5,-2.723662648E-3
7.175046667E0,-5.785608664E-4,-5.458085798E-4,4.038902465E-3
7.185059667E0,8.543897420E-4,-1.992243808E-3,2.159853466E-4
7.195073667E0,7.212320343E-4,-3.060970223E-3,2.024005400E-3
7.205087667E0,-9.809290059E-4,1.686659409E-3,-1.970391255E-3
7.215101667E0,3.700926900E-4,-3.876767587E-4,1.189981820E-3
7.225114667E0,-5.400972441E-4,1.858760603E-3,1.095735468E-3
7.235128667E0,3.089187667E-4,3.077156842E-3,-8.697435260E-5
7.245142667E0,-1.071112696E-3,2.715270966E-5,-1.754735131E-3
7.255155667E0,1.784328371E-3,2.435715403E-3,-1.807199791E-3
7.265169667E0,1.608459279E-4,-7.150522433E-4,-1.929601654E-3
7.275183667E0,-1.290043816E-3,-2.713488415E-3,-1.777801663E-3
7.285196667E0,-1.071207225E-5,-2.407361520E-3,2.987674670E-3
7.295210667E0,2.388529480E-3,-1.439834945E-3,3.551398404E-4
7.305224667E0,-2.800859977E-3,8.254691493E-4,-5.702949129E-4
7.315238667E0,3.407523036E-5,-6.336767692E-4,2.848459408E-4
7.325251667E0,-2.430072520E-3,2.377239987E-3,-5.903919227E-4
7.335265667E0,1.147884876E-3,7.122317329E-4,-2.788021229E-4
7.345279667E0,7.513798773E-4,8.311215788E-4,-2.355305478E-4
7.355292667E0,-5.349265411E-4,-6.394758821E-4,7.706116885E-4
7.365306667E0,1.195991412E-3,1.107929274E-3,-2.826414071E-3
7.375320667E0,-1.651726663E-3,-8.532225620E-4,1.104411902E-3
7.385334667E0,-1.170771662E-3,3.344188444E-4,-1.935590059E-3
7.395347667E0,-3.874679096E-3,-2.046048176E-4,-1.351559069E-3
7.405361667E0,8.319634944E-4,-8.480893448E-4,-6.330236793E-4
7.415375667E0,-1.345171127E-3,-2.867564559E-3,1.427554525E-4
7.425388667E0,-1.206843182E-3,3.545370419E-3,1.182039967E-3
7.435402667E0,1.974413171E-4,4.678217229E-4,-1.565543469E-3
7.445416667E0,5.229003727E-4,2.459454583E-3,2.290950622E-3
7.455430667E0,-2.761842217E-3,-5.938597023E-4,-8.947225288E-4
7.465443667E0,1.392140985E-5,5.141785368E-4,5.705407821E-4
7.475457667E0,-6.928816438E-4,-2.051412594E-4,1.905316953E-3
